Country,Region,Year,Life,GDP
Iraq,Middle East & North Africa,2014,69.39968293,6703
Ireland,Europe & Central Asia,2014,81.34878049,55503
Israel,Middle East & North Africa,2014,82.15365854,37583
Italy,Europe & Central Asia,2014,83.0902439,35397
Jamaica,Latin America & Caribbean,2014,75.6535122,4856
Japan,East Asia & Pacific,2014,83.58780488,38096
Jordan,Middle East & North Africa,2014,74.05214634,4067
Kazakhstan,Europe & Central Asia,2014,71.62,12807
Kenya,Sub-Saharan Africa,2014,61.57636585,1335
Kiribati,East Asia & Pacific,2014,65.95168293,1685
"Korea, Dem. People’s Rep.",East Asia & Pacific,2014,70.07468293, .. 
"Korea, Rep.",East Asia & Pacific,2014,82.15585366,27811
Kuwait,Middle East & North Africa,2014,74.58502439,42996
Kyrgyz Republic,Europe & Central Asia,2014,70.40243902,1280
Lao PDR,East Asia & Pacific,2014,66.11736585,2018
Latvia,Europe & Central Asia,2014,74.12439024,15725
Lebanon,Middle East & North Africa,2014,79.37309756,8161
Lesotho,Sub-Saharan Africa,2014,49.70058537,1175
Liberia,Sub-Saharan Africa,2014,60.83441463,458
Libya,Middle East & North Africa,2014,71.71612195, .. 
Liechtenstein,Europe & Central Asia,2014,82.07317073,179479
Lithuania,Europe & Central Asia,2014,74.51707317,16555
Luxembourg,Europe & Central Asia,2014,82.22926829,119173
"Macao SAR, China",East Asia & Pacific,2014,80.55309756,94004
"Macedonia, FYR",Europe & Central Asia,2014,75.34239024,5469
Madagascar,Sub-Saharan Africa,2014,65.08560976,452
Malawi,Sub-Saharan Africa,2014,62.72163415,355
Malaysia,East Asia & Pacific,2014,74.71829268,11184
Maldives,South Asia,2014,76.77282927,7716
Mali,Sub-Saharan Africa,2014,57.98626829,826
Malta,Middle East & North Africa,2014,81.94634146,26181
Marshall Islands,East Asia & Pacific,2014,..,3462
Mauritania,Sub-Saharan Africa,2014,63.01658537,1327
Mauritius,Sub-Saharan Africa,2014,74.19439024,10154
Mexico,Latin America & Caribbean,2014,76.72185366,10452
"Micronesia, Fed. Sts.",East Asia & Pacific,2014,69.10107317,3058
Moldova,Europe & Central Asia,2014,71.45587805,2245
Monaco,Europe & Central Asia,2014,.., .. 
Mongolia,East Asia & Pacific,2014,69.46390244,4182
Montenegro,Europe & Central Asia,2014,76.18070732,7378
Morocco,Middle East & North Africa,2014,74.01609756,3155
Mozambique,Sub-Saharan Africa,2014,55.02595122,623
Myanmar,East Asia & Pacific,2014,65.85785366,1263
Namibia,Sub-Saharan Africa,2014,64.68019512,5421
Nepal,South Asia,2014,69.60468293,706
Netherlands,Europe & Central Asia,2014,81.70731707,52157
New Caledonia,East Asia & Pacific,2014,77.57317073, .. 
New Zealand,East Asia & Pacific,2014,81.40487805,44503
Nicaragua,Latin America & Caribbean,2014,74.81014634,1975
Niger,Sub-Saharan Africa,2014,61.4584878,431
Nigeria,Sub-Saharan Africa,2014,52.75426829,3222
Northern Mariana Islands,East Asia & Pacific,2014,..,15348
Norway,Europe & Central Asia,2014,82.1,97005
Oman,Middle East & North Africa,2014,77.08509756,20458
Pakistan,South Asia,2014,66.18336585,1317
Palau,East Asia & Pacific,2014,..,11894
Panama,Latin America & Caribbean,2014,77.59514634,12594
Papua New Guinea,East Asia & Pacific,2014,62.60692683,2183
Paraguay,Latin America & Caribbean,2014,72.92170732,4713
Peru,Latin America & Caribbean,2014,74.52553659,6491
Philippines,East Asia & Pacific,2014,68.26563415,2843
Poland,Europe & Central Asia,2014,77.60243902,14342
Portugal,Europe & Central Asia,2014,81.12195122,22078
Puerto Rico,Latin America & Caribbean,2014,79.37473171, .. 
Qatar,Middle East & North Africa,2014,78.59680488,86853
Russian Federation,Europe & Central Asia,2014,70.74365854,14126
Rwanda,Sub-Saharan Africa,2014,63.96565854,707
Samoa,East Asia & Pacific,2014,73.51182927,4179
San Marino,Europe & Central Asia,2014,.., .. 
Sao Tome and Principe,Sub-Saharan Africa,2014,66.38460976,1822
Saudi Arabia,Middle East & North Africa,2014,74.33721951,24575
Senegal,Sub-Saharan Africa,2014,66.37258537,1052
Serbia,Europe & Central Asia,2014,75.33658537,6200
Seychelles,Sub-Saharan Africa,2014,73.22926829,15571
Sierra Leone,Sub-Saharan Africa,2014,50.87878049,708
Singapore,East Asia & Pacific,2014,82.49512195,56336
Slovak Republic,Europe & Central Asia,2014,76.81219512,18595
Slovenia,Europe & Central Asia,2014,81.07804878,24021
Solomon Islands,East Asia & Pacific,2014,67.93080488,2010
Somalia,Sub-Saharan Africa,2014,55.35480488,418
South Africa,Sub-Saharan Africa,2014,57.18212195,6480
South Sudan,Sub-Saharan Africa,2014,55.68221951,1152
Spain,Europe & Central Asia,2014,83.22926829,29600
Sri Lanka,South Asia,2014,74.79480488,3821
St. Kitts and Nevis,Latin America & Caribbean,2014,..,15776
St. Lucia,Latin America & Caribbean,2014,75.04685366,7857
St. Vincent and the Grenadines,Latin America & Caribbean,2014,72.93685366,6656
Sudan,Sub-Saharan Africa,2014,63.45853659,2177
Suriname,Latin America & Caribbean,2014,71.15143902,9564
Swaziland,Sub-Saharan Africa,2014,48.93473171,3464
Sweden,Europe & Central Asia,2014,82.25365854,59180
Switzerland,Europe & Central Asia,2014,83.19756098,85815
Syrian Arab Republic,Middle East & North Africa,2014,70.07102439, .. 
Tajikistan,Europe & Central Asia,2014,69.59797561,1104
Tanzania,Sub-Saharan Africa,2014,64.94390244,950
Thailand,East Asia & Pacific,2014,74.42202439,5942
Togo,Sub-Saharan Africa,2014,59.65580488,620
Tonga,East Asia & Pacific,2014,72.79219512,4192
Trinidad and Tobago,Latin America & Caribbean,2014,70.44056098,19325
Tunisia,Middle East & North Africa,2014,74.83534146,4272
Turkey,Europe & Central Asia,2014,75.1635122,12127
Turkmenistan,Europe & Central Asia,2014,65.59853659,7962
Turks and Caicos Islands,Latin America & Caribbean,2014,.., .. 
Tuvalu,East Asia & Pacific,2014,..,3416
Uganda,Sub-Saharan Africa,2014,58.46641463,719
Ukraine,Europe & Central Asia,2014,71.18658537,3105
United Arab Emirates,Middle East & North Africa,2014,77.36817073,44450
United Kingdom,Europe & Central Asia,2014,81.30487805,46412
United States,North America,2014,78.74146341,54599
Uruguay,Latin America & Caribbean,2014,76.98614634,16738
Uzbekistan,Europe & Central Asia,2014,68.33902439,2050
Vanuatu,East Asia & Pacific,2014,71.91831707,3148
"Venezuela, RB",Latin America & Caribbean,2014,74.23619512, .. 
Vietnam,East Asia & Pacific,2014,75.62912195,2052
Virgin Islands (U.S.),Latin America & Caribbean,2014,79.77317073,34789
West Bank and Gaza,Middle East & North Africa,2014,72.90402439,2961
"Yemen, Rep.",Middle East & North Africa,2014,63.81819512,1647
Zambia,Sub-Saharan Africa,2014,60.04704878,1738
Zimbabwe,Sub-Saharan Africa,2014,57.49831707,1027
Afghanistan,South Asia,2015,60.71717073,584
Albania,Europe & Central Asia,2015,78.01446341,3954
Algeria,Middle East & North Africa,2015,75.04253659,4133
American Samoa,East Asia & Pacific,2015,..,11542
Angola,Sub-Saharan Africa,2015,52.66609756,3696
Antigua and Barbuda,Latin America & Caribbean,2015,76.10021951,13567
Argentina,Latin America & Caribbean,2015,76.33421951,13467
Armenia,Europe & Central Asia,2015,74.79712195,3610
Aruba,Latin America & Caribbean,2015,75.57358537, .. 
Australia,East Asia & Pacific,2015,82.45121951,56554
Austria,Europe & Central Asia,2015,81.84390244,43665
Azerbaijan,Europe & Central Asia,2015,70.84878049,5500
"Bahamas, The",Latin America & Caribbean,2015,75.39682927,22888
Bahrain,Middle East & North Africa,2015,76.81909756,22689
Bangladesh,South Asia,2015,72.00119512,1210
Barbados,Latin America & Caribbean,2015,75.65843902,15558
Belarus,Europe & Central Asia,2015,73.62439024,5949
Belgium,Europe & Central Asia,2015,81.28780488,40357
Belize,Latin America & Caribbean,2015,70.19236585,4850
Benin,Sub-Saharan Africa,2015,59.72070732,784
Bermuda,North America,2015,81.01219512, .. 
Bhutan,South Asia,2015,69.83285366,2614
Bolivia,Latin America & Caribbean,2015,68.73960976,3077
Bosnia and Herzegovina,Europe & Central Asia,2015,76.58858537,4574
Botswana,Sub-Saharan Africa,2015,64.48741463,6532
Brazil,Latin America & Caribbean,2015,74.67587805,8757
Brunei Darussalam,East Asia & Pacific,2015,79.04082927,30968
Bulgaria,Europe & Central Asia,2015,74.46585366,6993
Burkina Faso,Sub-Saharan Africa,2015,58.93129268,616
Burundi,Sub-Saharan Africa,2015,57.10704878,304
Cabo Verde,Sub-Saharan Africa,2015,73.35563415,2954
Cambodia,East Asia & Pacific,2015,68.65614634,1163
Cameroon,Sub-Saharan Africa,2015,55.93439024,1244
Canada,North America,2015,82.13763415,43316
Cayman Islands,Latin America & Caribbean,2015,.., .. 
Central African Republic,Sub-Saharan Africa,2015,51.41912195,348
Chad,Sub-Saharan Africa,2015,51.87331707,777
Channel Islands,Europe & Central Asia,2015,80.75168293, .. 
Chile,Latin America & Caribbean,2015,81.78756098,13653
China,East Asia & Pacific,2015,75.98634146,8069
Colombia,Latin America & Caribbean,2015,74.18202439,6045
Comoros,Sub-Saharan Africa,2015,63.55402439,728
"Congo, Rep.",Sub-Saharan Africa,2015,62.86765854,1712
Costa Rica,Latin America & Caribbean,2015,79.58646341,11406
Cote d'Ivoire,Sub-Saharan Africa,2015,51.9197561,1421
Croatia,Europe & Central Asia,2015,77.27560976,11580
Cuba,Latin America & Caribbean,2015,79.54641463,7602
Cyprus,Europe & Central Asia,2015,80.30709756,23075
Czech Republic,Europe & Central Asia,2015,79.47317073,17557
Denmark,Europe & Central Asia,2015,81.1,53015
Djibouti,Middle East & North Africa,2015,62.28565854,1862
Dominica,Latin America & Caribbean,2015,..,7070
Dominican Republic,Latin America & Caribbean,2015,73.67668293,6468
Ecuador,Latin America & Caribbean,2015,76.10292683,6205
"Egypt, Arab Rep.",Middle East & North Africa,2015,71.31695122,3548
El Salvador,Latin America & Caribbean,2015,73.00109756,4127
Equatorial Guinea,Sub-Saharan Africa,2015,57.96341463,10347
Eritrea,Sub-Saharan Africa,2015,64.10090244, .. 
Estonia,Europe & Central Asia,2015,77.13170732,17075
Ethiopia,Sub-Saharan Africa,2015,64.57804878,645
Faroe Islands,Europe & Central Asia,2015,81.63414634, .. 
Fiji,East Asia & Pacific,2015,70.25626829,4922
Finland,Europe & Central Asia,2015,81.38536585,42405
France,Europe & Central Asia,2015,82.67073171,36527
French Polynesia,East Asia & Pacific,2015,76.75241463, .. 
Gabon,Sub-Saharan Africa,2015,64.89034146,7389
"Gambia, The",Sub-Saharan Africa,2015,60.46768293,475
Georgia,Europe & Central Asia,2015,74.81741463,3765
Germany,Europe & Central Asia,2015,81.0902439,41177
Ghana,Sub-Saharan Africa,2015,61.49173171,1361
Greece,Europe & Central Asia,2015,81.58780488,18008
Greenland,Europe & Central Asia,2015,..,39569
Grenada,Latin America & Caribbean,2015,73.523,9212
Guam,East Asia & Pacific,2015,79.379,35439
Guatemala,Latin America & Caribbean,2015,71.9564878,3924
Guinea,Sub-Saharan Africa,2015,59.19343902,554
Guinea-Bissau,Sub-Saharan Africa,2015,55.46731707,597
Guyana,Latin America & Caribbean,2015,66.5075122,4137
Haiti,Latin America & Caribbean,2015,63.0737561,815
Honduras,Latin America & Caribbean,2015,73.33312195,2326
"Hong Kong SAR, China",East Asia & Pacific,2015,84.27804878,42351
Hungary,Europe & Central Asia,2015,75.96097561,12366
Iceland,Europe & Central Asia,2015,82.86097561,50734
India,South Asia,2015,68.34856098,1613
Indonesia,East Asia & Pacific,2015,69.07168293,3336
"Iran, Islamic Rep.",Middle East & North Africa,2015,75.59134146,4958
Iraq,Middle East & North Africa,2015,69.59026829,4974
Ireland,Europe & Central Asia,2015,81.50243902,60664
Israel,Middle East & North Africa,2015,82.05121951,35729
Italy,Europe & Central Asia,2015,83.4902439,30049
Jamaica,Latin America & Caribbean,2015,75.79817073,4966
Japan,East Asia & Pacific,2015,83.84365854,34474
Jordan,Middle East & North Africa,2015,74.20334146,4096
Kazakhstan,Europe & Central Asia,2015,72,10510
Kenya,Sub-Saharan Africa,2015,62.13373171,1350
Kiribati,East Asia & Pacific,2015,66.14785366,1424
"Korea, Dem. People’s Rep.",East Asia & Pacific,2015,70.33792683, .. 
"Korea, Rep.",East Asia & Pacific,2015,82.15585366,27105
Kuwait,Middle East & North Africa,2015,74.69790244,28975
Kyrgyz Republic,Europe & Central Asia,2015,70.65121951,1121
Lao PDR,East Asia & Pacific,2015,66.53987805,2159
Latvia,Europe & Central Asia,2015,74.12439024,13667
Lebanon,Middle East & North Africa,2015,79.62860976,8047
Lesotho,Sub-Saharan Africa,2015,49.96121951,1074
Liberia,Sub-Saharan Africa,2015,61.16095122,452
Libya,Middle East & North Africa,2015,71.82631707, .. 
Liechtenstein,Europe & Central Asia,2015,82.07317073, .. 
Lithuania,Europe & Central Asia,2015,75.1195122,14252
Luxembourg,Europe & Central Asia,2015,82.22926829,101910
"Macao SAR, China",East Asia & Pacific,2015,80.76607317,75573
"Macedonia, FYR",Europe & Central Asia,2015,75.49534146,4834
Madagascar,Sub-Saharan Africa,2015,65.48278049,402
Malawi,Sub-Saharan Africa,2015,63.79685366,363
Malaysia,East Asia & Pacific,2015,74.87517073,9644
Maldives,South Asia,2015,76.979,8396
Mali,Sub-Saharan Africa,2015,58.45721951,730
Malta,Middle East & North Africa,2015,81.94634146,23819
Marshall Islands,East Asia & Pacific,2015,..,3386
Mauritania,Sub-Saharan Africa,2015,63.20282927,1158
Mauritius,Sub-Saharan Africa,2015,74.35317073,9252
Mexico,Latin America & Caribbean,2015,76.92068293,9143
"Micronesia, Fed. Sts.",East Asia & Pacific,2015,69.2342439,3016
Moldova,Europe & Central Asia,2015,71.62643902,1832
Monaco,Europe & Central Asia,2015,.., .. 
Mongolia,East Asia & Pacific,2015,69.82126829,3944
Montenegro,Europe & Central Asia,2015,76.33770732,6461
Morocco,Middle East & North Africa,2015,74.28931707,2847
Mozambique,Sub-Saharan Africa,2015,55.3712439,528
Myanmar,East Asia & Pacific,2015,66.04207317,1195
Namibia,Sub-Saharan Africa,2015,64.91543902,4738
Nepal,South Asia,2015,69.97334146,744
Netherlands,Europe & Central Asia,2015,81.70731707,44293
New Caledonia,East Asia & Pacific,2015,77.77317073, .. 
New Zealand,East Asia & Pacific,2015,81.45682927,38202
Nicaragua,Latin America & Caribbean,2015,75.09812195,2096
Niger,Sub-Saharan Africa,2015,61.96902439,359
Nigeria,Sub-Saharan Africa,2015,53.04887805,2655
Northern Mariana Islands,East Asia & Pacific,2015,..,16820
Norway,Europe & Central Asia,2015,82.1,74505
Oman,Middle East & North Africa,2015,77.32419512,16627
Pakistan,South Asia,2015,66.37697561,1431
Palau,East Asia & Pacific,2015,..,13501
Panama,Latin America & Caribbean,2015,77.76729268,13134
Papua New Guinea,East Asia & Pacific,2015,62.77668293, .. 
Paraguay,Latin America & Caribbean,2015,73.02563415,4109
Peru,Latin America & Caribbean,2015,74.78073171,6030
Philippines,East Asia & Pacific,2015,68.4067561,2878
Poland,Europe & Central Asia,2015,78.20487805,12566
Portugal,Europe & Central Asia,2015,81.52195122,19220
Puerto Rico,Latin America & Caribbean,2015,79.57231707, .. 
Qatar,Middle East & North Africa,2015,78.76258537,66347
Russian Federation,Europe & Central Asia,2015,70.90853659,9329
Rwanda,Sub-Saharan Africa,2015,64.52453659,710
Samoa,East Asia & Pacific,2015,73.76487805,4149
San Marino,Europe & Central Asia,2015,.., .. 
Sao Tome and Principe,Sub-Saharan Africa,2015,66.51370732,1625
Saudi Arabia,Middle East & North Africa,2015,74.49334146,20733
Senegal,Sub-Saharan Africa,2015,66.80441463,909
Serbia,Europe & Central Asia,2015,75.48780488,5237
Seychelles,Sub-Saharan Africa,2015,73.22926829,15390
Sierra Leone,Sub-Saharan Africa,2015,51.30817073,588
Singapore,East Asia & Pacific,2015,82.59512195,53630
Slovak Republic,Europe & Central Asia,2015,77.21219512,16090
Slovenia,Europe & Central Asia,2015,81.07804878,20730
Solomon Islands,East Asia & Pacific,2015,68.1462439,1922
Somalia,Sub-Saharan Africa,2015,55.68558537,426
South Africa,Sub-Saharan Africa,2015,57.44090244,5770
South Sudan,Sub-Saharan Africa,2015,56.1115122,759
Spain,Europe & Central Asia,2015,83.3804878,25684
Sri Lanka,South Asia,2015,74.95319512,3845
St. Kitts and Nevis,Latin America & Caribbean,2015,..,16145
St. Lucia,Latin America & Caribbean,2015,75.1845122,8076
St. Vincent and the Grenadines,Latin America & Caribbean,2015,73.05236585,6740
Sudan,Sub-Saharan Africa,2015,63.71073171,2514
Suriname,Latin America & Caribbean,2015,71.29417073,8819
Swaziland,Sub-Saharan Africa,2015,48.87395122,3137
Sweden,Europe & Central Asia,2015,82.55121951,50585
Switzerland,Europe & Central Asia,2015,83.19756098,80990
Syrian Arab Republic,Middle East & North Africa,2015,70.08931707, .. 
Tajikistan,Europe & Central Asia,2015,69.76843902,919
Tanzania,Sub-Saharan Africa,2015,65.4874878,872
Thailand,East Asia & Pacific,2015,74.60119512,5815
Togo,Sub-Saharan Africa,2015,60.1207561,551
Tonga,East Asia & Pacific,2015,72.94404878,4094
Trinidad and Tobago,Latin America & Caribbean,2015,70.55770732,17322
Tunisia,Middle East & North Africa,2015,74.97597561,3828
Turkey,Europe & Central Asia,2015,75.42621951,10980
Turkmenistan,Europe & Central Asia,2015,65.73643902,6433
Turks and Caicos Islands,Latin America & Caribbean,2015,.., .. 
Tuvalu,East Asia & Pacific,2015,..,2970
Uganda,Sub-Saharan Africa,2015,59.17907317,694
Ukraine,Europe & Central Asia,2015,71.1895122,2125
United Arab Emirates,Middle East & North Africa,2015,77.5412439,39102
United Kingdom,Europe & Central Asia,2015,81.60487805,43930
United States,North America,2015,78.74146341,56207
Uruguay,Latin America & Caribbean,2015,77.13821951,15525
Uzbekistan,Europe & Central Asia,2015,68.45307317,2138
Vanuatu,East Asia & Pacific,2015,72.15736585,2806
"Venezuela, RB",Latin America & Caribbean,2015,74.40960976, .. 
Vietnam,East Asia & Pacific,2015,75.77773171,2107
Virgin Islands (U.S.),Latin America & Caribbean,2015,79.87317073,36351
West Bank and Gaza,Middle East & North Africa,2015,73.07419512,2866
"Yemen, Rep.",Middle East & North Africa,2015,64.03139024,1402
Zambia,Sub-Saharan Africa,2015,60.78568293,1314
Zimbabwe,Sub-Saharan Africa,2015,59.16107317,1019
